,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
880,2022-04-22,sh.600000,7.0041282300,7.1003147600,7.0041282300,7.0740820700,7.0565936100,27612017,222997628.4100,2,0.094100,1,0.247800,0
881,2022-04-25,sh.600000,7.0128724600,7.0828263000,6.8292436300,6.8379878600,7.0740820700,53311550,426094147.7600,2,0.181600,1,-3.337500,0
882,2022-04-26,sh.600000,6.8554763200,6.9866397700,6.8117551700,6.8817090100,6.8379878600,38204259,301693697.6200,2,0.130200,1,0.639400,0
883,2022-04-27,sh.600000,6.9166859300,6.9516628500,6.8292436300,6.8467320900,6.8817090100,38688614,304687721.4500,2,0.131800,1,-0.508300,0
884,2022-04-28,sh.600000,6.8729647800,6.9866397700,6.8729647800,6.9866397700,6.8467320900,45175169,358888163.3500,2,0.153900,1,2.043400,0
885,2022-04-29,sh.600000,6.9778955400,7.0478493800,6.8729647800,7.0216166900,6.9866397700,44512846,354246099.7000,2,0.151700,1,0.500600,0
886,2022-05-05,sh.600000,7.0216166900,7.0653378400,6.9604070800,6.9866397700,7.0216166900,29133140,233186177.3600,2,0.099300,1,-0.498100,0
887,2022-05-06,sh.600000,6.9429186200,6.9778955400,6.8379878600,6.8642205500,6.9866397700,31795578,250345902.6500,2,0.108300,1,-1.752200,0
888,2022-05-09,sh.600000,6.8642205500,6.8729647800,6.8204994000,6.8379878600,6.8642205500,16035420,125476461.2000,2,0.054600,1,-0.382200,0
889,2022-05-10,sh.600000,6.8204994000,6.8991974700,6.7418013300,6.8642205500,6.8379878600,32991018,257366421.5800,2,0.112400,1,0.383600,0
890,2022-05-11,sh.600000,6.8554763200,6.9079417000,6.8292436300,6.8729647800,6.8642205500,25116815,197407269.4600,2,0.085600,1,0.127400,0
891,2022-05-12,sh.600000,6.8467320900,6.9166859300,6.8467320900,6.8817090100,6.8729647800,22352229,176091168.0900,2,0.076200,1,0.127200,0
892,2022-05-13,sh.600000,6.9166859300,7.0391051500,6.9079417000,7.0391051500,6.8817090100,37343358,298941532.9300,2,0.127200,1,2.287200,0
893,2022-05-16,sh.600000,7.0391051500,7.0565936100,6.9341743900,6.9691513100,7.0391051500,20990826,167326391.8400,2,0.071500,1,-0.993800,0
894,2022-05-17,sh.600000,7.0041282300,7.0303609200,6.9516628500,7.0128724600,6.9691513100,18714191,149733542.9900,2,0.063800,1,0.627400,0
895,2022-05-18,sh.600000,6.9778955400,7.0041282300,6.9254301600,6.9516628500,7.0128724600,19463913,154781980.2000,2,0.066300,1,-0.872800,0
896,2022-05-19,sh.600000,6.9254301600,6.9778955400,6.8991974700,6.9166859300,6.9516628500,19904191,157705908.8500,2,0.067800,1,-0.503100,0
897,2022-05-20,sh.600000,6.9429186200,7.0391051500,6.9254301600,7.0303609200,6.9166859300,32699572,262095154.1000,2,0.111400,1,1.643500,0
898,2022-05-23,sh.600000,7.0478493800,7.0478493800,6.9516628500,6.9516628500,7.0303609200,25527572,203770115.6000,2,0.087000,1,-1.119400,0
899,2022-05-24,sh.600000,6.9604070800,6.9691513100,6.8817090100,6.8904532400,6.9516628500,26028514,205916168.0300,2,0.088700,1,-0.880500,0
900,2022-05-25,sh.600000,6.9254301600,6.9341743900,6.8642205500,6.8904532400,6.8904532400,21003364,165613956.5900,2,0.071600,1,0.000000,0
901,2022-05-26,sh.600000,6.8991974700,6.9254301600,6.8554763200,6.9079417000,6.8904532400,23401589,184331253.0100,2,0.079700,1,0.253800,0
902,2022-05-27,sh.600000,6.9254301600,7.0041282300,6.8904532400,6.9953840000,6.9079417000,31755338,252802576.6400,2,0.108200,1,1.265800,0
903,2022-05-30,sh.600000,7.0041282300,7.0128724600,6.8817090100,6.8904532400,6.9953840000,35696257,282538705.1400,2,0.121600,1,-1.500000,0
904,2022-05-31,sh.600000,6.9079417000,6.9778955400,6.8904532400,6.9429186200,6.8904532400,31750884,251916051.2100,2,0.108200,1,0.761400,0
905,2022-06-01,sh.600000,6.9429186200,6.9429186200,6.8991974700,6.9166859300,6.9429186200,18401941,145647638.3900,2,0.062700,1,-0.377800,0
906,2022-06-02,sh.600000,6.8991974700,6.9166859300,6.8817090100,6.8991974700,6.9166859300,18931116,149199713.0100,2,0.064500,1,-0.252800,0
907,2022-06-06,sh.600000,6.8817090100,6.9079417000,6.8379878600,6.8729647800,6.8991974700,33010527,259403166.9200,2,0.112500,1,-0.380200,0
908,2022-06-07,sh.600000,6.8554763200,6.8991974700,6.8467320900,6.8904532400,6.8729647800,30623076,240941764.4800,2,0.104300,1,0.254500,0
909,2022-06-08,sh.600000,6.8817090100,6.8904532400,6.8467320900,6.8729647800,6.8904532400,39555666,310775180.4700,2,0.134800,1,-0.253800,0
910,2022-06-09,sh.600000,6.8729647800,6.9604070800,6.8554763200,6.9516628500,6.8729647800,60606956,480180511.5600,2,0.206500,1,1.145000,0
911,2022-06-10,sh.600000,6.9341743900,7.0391051500,6.8991974700,6.9341743900,6.9516628500,123446198,984436172.5200,2,0.420600,1,-0.251600,0
912,2022-06-13,sh.600000,6.9166859300,6.9341743900,6.7680340200,6.7942667100,6.9341743900,104597235,816472114.7700,2,0.356400,1,-2.017700,0
913,2022-06-14,sh.600000,6.7680340200,6.8991974700,6.7592897900,6.8817090100,6.7942667100,55047795,428964423.9900,2,0.187500,1,1.287000,0
914,2022-06-15,sh.600000,6.8729647800,7.1090589900,6.8642205500,7.0216166900,6.8817090100,112759058,906495919.1800,2,0.384200,1,2.033000,0
915,2022-06-16,sh.600000,7.0391051500,7.0653378400,6.9254301600,6.9254301600,7.0216166900,56889689,453897643.1300,2,0.193800,1,-1.369900,0
916,2022-06-17,sh.600000,6.9166859300,6.9953840000,6.8991974700,6.9691513100,6.9254301600,35612494,283173437.1500,2,0.121300,1,0.631300,0
917,2022-06-20,sh.600000,6.9516628500,6.9778955400,6.9166859300,6.9166859300,6.9691513100,30065154,238320268.4500,2,0.102400,1,-0.752800,0
918,2022-06-21,sh.600000,6.9254301600,6.9778955400,6.9254301600,6.9691513100,6.9166859300,23245677,185071903.2300,2,0.079200,1,0.758500,0
919,2022-06-22,sh.600000,6.9604070800,6.9691513100,6.9166859300,6.9254301600,6.9691513100,20635582,163685600.6200,2,0.070300,1,-0.627400,0
920,2022-06-23,sh.600000,6.9429186200,6.9691513100,6.9166859300,6.9691513100,6.9254301600,23255144,184864875.4100,2,0.079200,1,0.631300,0
921,2022-06-24,sh.600000,6.9691513100,6.9778955400,6.9341743900,6.9516628500,6.9691513100,23665322,188294112.8500,2,0.080600,1,-0.250900,0
922,2022-06-27,sh.600000,6.9516628500,7.0041282300,6.9429186200,6.9691513100,6.9516628500,24067719,192131005.8500,2,0.082000,1,0.251600,0
923,2022-06-28,sh.600000,6.9691513100,7.0303609200,6.9604070800,7.0303609200,6.9691513100,25729078,205871661.6700,2,0.087700,1,0.878300,0
924,2022-06-29,sh.600000,7.0041282300,7.0478493800,6.9953840000,7.0391051500,7.0303609200,30299747,243477295.2400,2,0.103200,1,0.124400,0
925,2022-06-30,sh.600000,7.0391051500,7.0478493800,6.9953840000,7.0041282300,7.0391051500,23369617,187691079.9400,2,0.079600,1,-0.496900,0
926,2022-07-01,sh.600000,7.0041282300,7.0303609200,6.9778955400,6.9866397700,7.0041282300,17846787,142651655.1700,2,0.060800,1,-0.249700,0
927,2022-07-04,sh.600000,6.9866397700,6.9953840000,6.9429186200,6.9604070800,6.9866397700,18222009,145047089.1700,2,0.062100,1,-0.375500,0
928,2022-07-05,sh.600000,6.9604070800,6.9953840000,6.9429186200,6.9778955400,6.9604070800,21322243,169924262.9100,2,0.072600,1,0.251300,0
929,2022-07-06,sh.600000,6.9691513100,6.9778955400,6.8817090100,6.9079417000,6.9778955400,28829658,227963132.4700,2,0.098200,1,-1.002500,0
930,2022-07-07,sh.600000,6.8904532400,6.9254301600,6.8729647800,6.8817090100,6.9079417000,18636395,147034169.9300,2,0.063500,1,-0.379700,0
931,2022-07-08,sh.600000,6.9079417000,6.9079417000,6.8817090100,6.8904532400,6.8817090100,12379190,97665056.8800,2,0.042200,1,0.127100,0
932,2022-07-11,sh.600000,6.8817090100,6.9079417000,6.8729647800,6.8817090100,6.8904532400,16195472,127636556.9700,2,0.055200,1,-0.126900,0
933,2022-07-12,sh.600000,6.8729647800,6.9429186200,6.8729647800,6.9166859300,6.8817090100,19889798,157433751.9200,2,0.067800,1,0.508300,0
934,2022-07-13,sh.600000,6.9341743900,6.9429186200,6.8642205500,6.8642205500,6.9166859300,30506523,240374854.3500,2,0.103900,1,-0.758500,0
935,2022-07-14,sh.600000,6.8554763200,6.8729647800,6.7767782500,6.8117551700,6.8642205500,40565878,315441408.7600,2,0.138200,1,-0.764300,0
936,2022-07-15,sh.600000,6.7855224800,6.8204994000,6.6893359500,6.7068244100,6.8117551700,47127632,364457390.7800,2,0.160600,1,-1.540400,0
937,2022-07-18,sh.600000,6.7155686400,6.8117551700,6.7155686400,6.8117551700,6.7068244100,25164232,195287190.7300,2,0.085700,1,1.564500,0
938,2022-07-19,sh.600000,6.8117551700,6.8379878600,6.7942667100,6.8292436300,6.8117551700,28872304,224891813.3500,2,0.098400,1,0.256700,0
939,2022-07-20,sh.600000,6.8642205500,6.8642205500,6.7942667100,6.8117551700,6.8292436300,39713402,309465405.6900,2,0.135300,1,-0.256100,0
940,2022-07-21,sh.600000,6.8302148000,6.8394448200,6.7656046600,6.7656046600,6.8117547600,41541585,305408212.2200,2,0.141500,1,-0.677500,0
941,2022-07-22,sh.600000,6.7748346800,6.8117547600,6.7748346800,6.7840647000,6.7656046600,19660796,144713989.7500,2,0.067000,1,0.272900,0
942,2022-07-25,sh.600000,6.7656046600,6.8117547600,6.7656046600,6.7840647000,6.7840647000,17093960,125744844.4600,2,0.058200,1,0.000000,0
943,2022-07-26,sh.600000,6.7932947200,6.8209847800,6.7748346800,6.8117547600,6.7840647000,18730569,138030623.4000,2,0.063800,1,0.408200,0
944,2022-07-27,sh.600000,6.7932947200,6.8025247400,6.7656046600,6.7748346800,6.8117547600,17036417,125085329.4300,2,0.058000,1,-0.542000,0
945,2022-07-28,sh.600000,6.7840647000,6.8025247400,6.7563746400,6.7656046600,6.7748346800,21524372,158047423.2700,2,0.073300,1,-0.136200,0
946,2022-07-29,sh.600000,6.7840647000,6.7840647000,6.6733044600,6.7009945200,6.7656046600,43873316,319838541.1900,2,0.149500,1,-0.955000,0
947,2022-08-01,sh.600000,6.7009945200,6.7194545600,6.6548444200,6.6733044600,6.7009945200,24438011,176997248.6800,2,0.083300,1,-0.413200,0
948,2022-08-02,sh.600000,6.6640744400,6.6640744400,6.5256241400,6.5902342800,6.6733044600,40986083,291570126.8400,2,0.139600,1,-1.244800,0
949,2022-08-03,sh.600000,6.5810042600,6.6179243400,6.5256241400,6.5256241400,6.5902342800,28144846,199887999.4900,2,0.095900,1,-0.980400,0
950,2022-08-04,sh.600000,6.5440841800,6.5533142000,6.5163941200,6.5440841800,6.5256241400,21294463,150760431.0000,2,0.072500,1,0.282900,0
951,2022-08-05,sh.600000,6.5440841800,6.6271543600,6.5348541600,6.5994643000,6.5440841800,22554203,160555049.0000,2,0.076800,1,0.846300,0
952,2022-08-08,sh.600000,6.6179243400,6.6271543600,6.5717742400,6.5717742400,6.5994643000,12981219,92667054.0000,2,0.044200,1,-0.419600,0
953,2022-08-09,sh.600000,6.5810042600,6.5994643000,6.5533142000,6.5717742400,6.5717742400,13023820,92757272.0000,2,0.044400,1,0.000000,0
954,2022-08-10,sh.600000,6.5717742400,6.5810042600,6.5348541600,6.5440841800,6.5717742400,11674742,82872444.0000,2,0.039800,1,-0.421300,0
955,2022-08-11,sh.600000,6.5717742400,6.6363843800,6.5533142000,6.6271543600,6.5440841800,21910821,156858352.0000,2,0.074600,1,1.269400,0
956,2022-08-12,sh.600000,6.6363843800,6.7009945200,6.6179243400,6.6825344800,6.6271543600,22253354,160666706.0000,2,0.075800,1,0.835700,0
957,2022-08-15,sh.600000,6.6825344800,6.7286845800,6.6456144000,6.6548444200,6.6825344800,20451392,148015692.8300,2,0.069700,1,-0.414400,0
958,2022-08-16,sh.600000,6.6548444200,6.7009945200,6.6271543600,6.6363843800,6.6548444200,17910142,129120992.6100,2,0.061000,1,-0.277400,0
959,2022-08-17,sh.600000,6.6548444200,6.7379146000,6.6271543600,6.7194545600,6.6363843800,20980840,152061978.5400,2,0.071500,1,1.251700,0
960,2022-08-18,sh.600000,6.7102245400,6.7102245400,6.6363843800,6.6548444200,6.7194545600,12991819,93820911.1800,2,0.044300,1,-0.961500,0
961,2022-08-19,sh.600000,6.6271543600,6.7194545600,6.6271543600,6.6456144000,6.6548444200,17544569,126989201.8600,2,0.059800,1,-0.138700,0
962,2022-08-22,sh.600000,6.6271543600,6.6825344800,6.6086943200,6.6733044600,6.6456144000,13776616,99353492.4400,2,0.046900,1,0.416700,0
963,2022-08-23,sh.600000,6.6548444200,6.6640744400,6.6179243400,6.6179243400,6.6733044600,15047471,108111339.9300,2,0.051300,1,-0.829900,0
964,2022-08-24,sh.600000,6.6179243400,6.6640744400,6.5902342800,6.5994643000,6.6179243400,16855765,120996052.8000,2,0.057400,1,-0.278900,0
965,2022-08-25,sh.600000,6.6086943200,6.6640744400,6.5994643000,6.6456144000,6.5994643000,15772556,113287116.5200,2,0.053700,1,0.699300,0
966,2022-08-26,sh.600000,6.6733044600,6.7009945200,6.6271543600,6.6640744400,6.6456144000,17576235,126876440.7100,2,0.059900,1,0.277800,0
967,2022-08-29,sh.600000,6.6086943200,6.6548444200,6.5717742400,6.5994643000,6.6640744400,27600324,197253687.4600,2,0.094000,1,-0.969500,0
968,2022-08-30,sh.600000,6.5902342800,6.6456144000,6.5810042600,6.6363843800,6.5994643000,22541928,161534932.8000,2,0.076800,1,0.559400,0
969,2022-08-31,sh.600000,6.6179243400,6.7194545600,6.5994643000,6.7102245400,6.6363843800,39566130,286509308.7500,2,0.134800,1,1.112700,0
970,2022-09-01,sh.600000,6.6733044600,6.7286845800,6.6456144000,6.6733044600,6.7102245400,23298388,169134999.2700,2,0.079400,1,-0.550200,0
971,2022-09-02,sh.600000,6.6825344800,6.7102245400,6.6456144000,6.6548444200,6.6733044600,19975499,144236248.5300,2,0.068100,1,-0.276600,0
972,2022-09-05,sh.600000,6.6271543600,6.7102245400,6.5902342800,6.7009945200,6.6548444200,26646247,192171036.5800,2,0.090800,1,0.693500,0
973,2022-09-06,sh.600000,6.6917645000,6.7379146000,6.6825344800,6.7009945200,6.7009945200,21866681,159009208.0900,2,0.074500,1,0.000000,0
974,2022-09-07,sh.600000,6.6733044600,6.7009945200,6.6640744400,6.6640744400,6.7009945200,16568470,119766057.0600,2,0.056400,1,-0.551000,0
975,2022-09-08,sh.600000,6.6825344800,6.7102245400,6.6640744400,6.6825344800,6.6640744400,14478347,104930852.8500,2,0.049300,1,0.277000,0
976,2022-09-09,sh.600000,6.7102245400,6.7748346800,6.6825344800,6.7471446200,6.6825344800,32423037,236986664.9300,2,0.110500,1,0.966900,0
977,2022-09-13,sh.600000,6.7194545600,6.7932947200,6.7102245400,6.7840647000,6.7471446200,23795140,174338448.0000,2,0.081100,1,0.547200,0
978,2022-09-14,sh.600000,6.7286845800,6.7748346800,6.7102245400,6.7194545600,6.7840647000,18649011,136014993.7400,2,0.063500,1,-0.952400,0
979,2022-09-15,sh.600000,6.7286845800,6.8025247400,6.7194545600,6.7563746400,6.7194545600,31940343,233945046.6400,2,0.108800,1,0.549500,0
980,2022-09-16,sh.600000,6.7379146000,6.7563746400,6.5902342800,6.5902342800,6.7563746400,33979138,245252583.8700,2,0.115800,1,-2.459000,0
981,2022-09-19,sh.600000,6.6086943200,6.6456144000,6.5533142000,6.6086943200,6.5902342800,22388073,160021576.5700,2,0.076300,1,0.280100,0
982,2022-09-20,sh.600000,6.6086943200,6.6271543600,6.5533142000,6.5625442200,6.6086943200,22247046,158496620.2400,2,0.075800,1,-0.698300,0
983,2022-09-21,sh.600000,6.5533142000,6.6086943200,6.5348541600,6.5810042600,6.5625442200,20026161,142605615.8800,2,0.068200,1,0.281300,0
984,2022-09-22,sh.600000,6.5625442200,6.5902342800,6.5348541600,6.5717742400,6.5810042600,19540404,138786681.5400,2,0.066600,1,-0.140300,0
985,2022-09-23,sh.600000,6.5717742400,6.6271543600,6.5440841800,6.6086943200,6.5717742400,21806262,155805817.2300,2,0.074300,1,0.561800,0
986,2022-09-26,sh.600000,6.5717742400,6.6179243400,6.5071641000,6.5163941200,6.6086943200,29503476,209607846.6600,2,0.100500,1,-1.396600,0
987,2022-09-27,sh.600000,6.4979340800,6.5440841800,6.4794740400,6.5256241400,6.5163941200,20128163,142035077.2300,2,0.068600,1,0.141600,0
988,2022-09-28,sh.600000,6.5071641000,6.5717742400,6.4794740400,6.5348541600,6.5256241400,25197590,178257967.4900,2,0.085800,1,0.141400,0
989,2022-09-29,sh.600000,6.5625442200,6.5810042600,6.4148639000,6.4517839800,6.5348541600,37072647,260386962.1000,2,0.126300,1,-1.271200,0
990,2022-09-30,sh.600000,6.4794740400,6.5256241400,6.4517839800,6.4979340800,6.4517839800,21572691,151907573.3900,2,0.073500,1,0.715300,0
991,2022-10-10,sh.600000,6.4979340800,6.5440841800,6.4702440200,6.4887040600,6.4979340800,20028296,141308416.0000,2,0.068200,1,-0.142000,0
992,2022-10-11,sh.600000,6.5256241400,6.5348541600,6.4610140000,6.4702440200,6.4887040600,18613647,130804312.0300,2,0.063400,1,-0.284500,0
993,2022-10-12,sh.600000,6.4702440200,6.5071641000,6.4240939200,6.5071641000,6.4702440200,20354488,142570655.0900,2,0.069300,1,0.570600,0
994,2022-10-13,sh.600000,6.4887040600,6.4979340800,6.4333239400,6.4610140000,6.5071641000,24107256,168676264.3200,2,0.082100,1,-0.709200,0
995,2022-10-14,sh.600000,6.4887040600,6.5256241400,6.4702440200,6.4887040600,6.4610140000,27342763,192757732.6700,2,0.093200,1,0.428600,0
996,2022-10-17,sh.600000,6.5071641000,6.5071641000,6.4610140000,6.4794740400,6.4887040600,20616536,144892075.7700,2,0.070200,1,-0.142200,0
997,2022-10-18,sh.600000,6.4979340800,6.5163941200,6.4702440200,6.4794740400,6.4794740400,21908675,154099279.6200,2,0.074600,1,0.000000,0
998,2022-10-19,sh.600000,6.4794740400,6.4979340800,6.4333239400,6.4333239400,6.4794740400,17988215,125873057.6700,2,0.061300,1,-0.712300,0
999,2022-10-20,sh.600000,6.4333239400,6.4610140000,6.4240939200,6.4333239400,6.4333239400,19765093,137810612.9400,2,0.067300,1,0.000000,0
1000,2022-10-21,sh.600000,6.4517839800,6.4794740400,6.3779438200,6.3871738400,6.4333239400,24567888,170868902.5300,2,0.083700,1,-0.717400,0
1001,2022-10-24,sh.600000,6.3964038600,6.4056338800,6.2764136000,6.2856436200,6.3871738400,38610105,265091387.6200,2,0.131500,1,-1.589600,0
1002,2022-10-25,sh.600000,6.3502537600,6.3502537600,6.2764136000,6.3133336800,6.2856436200,26539881,181269047.4800,2,0.090400,1,0.440500,0
1003,2022-10-26,sh.600000,6.3041036600,6.3317937200,6.2764136000,6.2948736400,6.3133336800,20377311,139135071.2400,2,0.069400,1,-0.292400,0
1004,2022-10-27,sh.600000,6.3041036600,6.3410237400,6.2856436200,6.2948736400,6.2948736400,21293652,145765770.2300,2,0.072500,1,0.000000,0
1005,2022-10-28,sh.600000,6.3133336800,6.3410237400,6.2302635000,6.2764136000,6.2948736400,28234295,192577659.8700,2,0.096200,1,-0.293300,0
1006,2022-10-31,sh.600000,6.2118034600,6.2302635000,6.1195032600,6.1287332800,6.2764136000,32237373,215102267.5700,2,0.109800,1,-2.352900,0
1007,2022-11-01,sh.600000,6.1656533600,6.2210334800,6.1379633000,6.2210334800,6.1287332800,27035074,181314549.4500,2,0.092100,1,1.506000,0
1008,2022-11-02,sh.600000,6.1841134000,6.2210334800,6.1471933200,6.1933434200,6.2210334800,24034116,160891463.4900,2,0.081900,1,-0.445100,0
1009,2022-11-03,sh.600000,6.1933434200,6.1933434200,6.1287332800,6.1471933200,6.1933434200,21251911,141624735.1400,2,0.072400,1,-0.745200,0
1010,2022-11-04,sh.600000,6.1379633000,6.2764136000,6.1287332800,6.2671835800,6.1471933200,32665677,220460181.1200,2,0.111300,1,1.952000,0
1011,2022-11-07,sh.600000,6.2302635000,6.3041036600,6.2210334800,6.2856436200,6.2671835800,16269623,110507706.4300,2,0.055400,1,0.294600,0
1012,2022-11-08,sh.600000,6.3041036600,6.3041036600,6.2487235400,6.2671835800,6.2856436200,15282862,103708976.9100,2,0.052100,1,-0.293700,0
1013,2022-11-09,sh.600000,6.2487235400,6.2948736400,6.2487235400,6.2671835800,6.2671835800,13127494,89138502.1700,2,0.044700,1,0.000000,0
1014,2022-11-10,sh.600000,6.2302635000,6.2764136000,6.2210334800,6.2579535600,6.2671835800,12601008,85330918.6600,2,0.042900,1,-0.147300,0
1015,2022-11-11,sh.600000,6.3041036600,6.4425539600,6.3041036600,6.4056338800,6.2579535600,40237053,277525770.2600,2,0.137100,1,2.359900,0
1016,2022-11-14,sh.600000,6.4425539600,6.5440841800,6.4240939200,6.4887040600,6.4056338800,43777420,308265880.9900,2,0.149100,1,1.296800,0
1017,2022-11-15,sh.600000,6.4702440200,6.5440841800,6.4610140000,6.5163941200,6.4887040600,25212063,177876453.1200,2,0.085900,1,0.426700,0
1018,2022-11-16,sh.600000,6.4887040600,6.5163941200,6.4702440200,6.4887040600,6.5163941200,17398102,122332873.4700,2,0.059300,1,-0.424900,0
1019,2022-11-17,sh.600000,6.4794740400,6.4794740400,6.4148639000,6.4425539600,6.4887040600,22026825,153691239.7200,2,0.075000,1,-0.711200,0
1020,2022-11-18,sh.600000,6.4517839800,6.4610140000,6.3779438200,6.3779438200,6.4425539600,22662930,157460686.0300,2,0.077200,1,-1.002900,0
1021,2022-11-21,sh.600000,6.3687138000,6.3779438200,6.3041036600,6.3502537600,6.3779438200,22374965,153475265.8300,2,0.076200,1,-0.434200,0
1022,2022-11-22,sh.600000,6.3594837800,6.4979340800,6.3594837800,6.4794740400,6.3502537600,33424530,233200479.2600,2,0.113900,1,2.034900,0
